State,County,Working Link,Link Type,Search Process,Update Time,Data Type,Person Crawling,Notes (WRITE A NOTE IF HISTORY EXISTS FOR THE STATE),Crawl Status,Working,Extra Link 1,Extra Link 2,Update,Extra Notes,index
Kansas,trego,http://www.tregocountysheriff.com/InmateRoster.php,DIRECT,,,html,Matthew,Grab HTML,Active,Yes,,,Working - Only name and book date,,270
Kansas,woodson,http://www.woodsonsheriff.com/page.php?id=7,DIRECT,,,html,Matthew,Security Problem,Inactive,No,,,Not Working - Security Problem,,271
Kansas,wyandotte,http://ils.wycosheriff.org/Default.aspx?ID=WCDC2,BLUE HORSE,,,html,Matthew,Grab HTML,Active,Yes,,,Working - Only name,,272
Kentucky,adair,https://omsweb.public-safety-cloud.com/jtclientweb/(S(ml1xpddtgzlh0txbdmat0vzc))/jailtracker/index/Adair_County_RJ_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.adaircountyregionaljail.com/Adair_inmatelist.html,,Working - Only name and book date,,273
Kentucky,allen,https://omsweb.public-safety-cloud.com/jtclientweb/(S(bmydlbyqdkod3h1gzv3xjps2))/jailtracker/index/ALLEN_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.allencountydetention.com/allen_inmate_list.html,,Working - Only name and book date,,274
Kentucky,ballard,https://omsweb.public-safety-cloud.com/jtclientweb/(S(qtxsmmw25wlfoi4lasvo3epo))/jailtracker/index/BALLARD_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.ballardcountydetention.com/ballardcountydetention_inmatelist.html,,Working - Only name and book date,,275
Kentucky,barren,https://omsweb.public-safety-cloud.com/jtclientweb/(S(lm4ew0o1dymtar3eok15th5l))/jailtracker/index/BARREN_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.barrencountykyjail.com/InmateRoster/BCCC_inmatelist.html,,Working - Only name and book date,,276
Kentucky,bell,https://omsweb.public-safety-cloud.com/jtclientweb/(S(bsgejnjc2vut1nzqdcams3y0))/jailtracker/index/Bell_County_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.bellcountydetention.com/bell_inmatelist.html,,Working - Only name and book date,,277
Kentucky,big sandy,https://omsweb.public-safety-cloud.com/jtclientweb/(S(2qzoaw4ksy22x4apqwibnwzt))/jailtracker/index/Big_Sandy_Ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.bsrdc.com/BigSandy_inmatelist.html,,Working - Only name and book date,,278
Kentucky,boone,https://www.boonecountyky.org/iframes/jail/InmateStatusIframe/InmateStatusIframe.aspx,DIRECT,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://www.boonecountyky.org/government_administration/county_government/jailer/inmates.aspx,,Working - Only name and dates,,279
Kentucky,bourbon,https://omsweb.public-safety-cloud.com/jtclientweb/(S(qrwt4u3kjmztromutfqctrwx))/jailtracker/index/Bourbon_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://jailtracker.com/jtclientweb/(S(rmv05hz3hknzzpq42a3w1m55))/jailtracker/indexmobile/8,,Working - Only name and book date,,280
Kentucky,boyd,https://omsweb.public-safety-cloud.com/jtclientweb/(S(h5lz5iti5v5icwy532fqfnn4))/jailtracker/index/Boyd_County_Ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.jailtracker.com/boydcodc/boydcountydetention_inmatelist.html,,Working - Only name and book date,,281
Kentucky,boyle,https://omsweb.public-safety-cloud.com/jtclientweb/(S(jrghxgls0gwum3z1nsyo24td))/jailtracker/index/Boyle_County_Ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.boylecountydetention.com/boyle_inmatelist.html,,Working - Only name and book date,,282
Kentucky,breckinridge,https://omsweb.public-safety-cloud.com/jtclientweb/(S(mhlfbkpyyxfyfte5loa4xyv2))/jailtracker/index/BRECKINRIDGE_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://prisonhandbook.com/2367/breathitt-county-jail-jackson-ky/,,Working - Only name and book date,,283
Kentucky,bullitt,https://omsweb.public-safety-cloud.com/jtclientweb/(S(hva2sb4j5nrmsogjldk24skf))/jailtracker/index/BULLITT_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.bullittdetention.com/bullitt_inmatelist.html,,Working - Only name and book date,,284
Kentucky,butler,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y016&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,,,html,Matthew,Grab HTML,Active,Yes,http://inmates.bluhorse.com/inmates.aspx?ID=BCJ,,Working - Sufficient information (Just missing dates),,285
Kentucky,calloway,https://omsweb.public-safety-cloud.com/jtclientweb/(S(jd0dtlvrmshzegluk11hymby))/jailtracker/index/Calloway_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.callowaycountyjail.com/callowaycounty_inmatelist.html,,Working - Only name and book date,,286
Kentucky,campbell,https://omsweb.public-safety-cloud.com/jtclientweb/(S(31ewypcmplc5womnljnvgc4f))/jailtracker/index/Campbell_County_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,,287
Kentucky,carroll,https://omsweb.public-safety-cloud.com/jtclientweb/(S(g2cs1bbwcpwz1cxq0jxiaguq))/jailtracker/index/CARROLL_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.carrolldetention.com/carroll_inmatelist.html,,Working - Only name and book date,,288
Kentucky,carroll 2,https://omsweb.public-safety-cloud.com/jtclientweb/(S(g2cs1bbwcpwz1cxq0jxiaguq))/jailtracker/index/CARROLL_COUNTY_KY,OMS WEB,,,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,,289
Kentucky,carter,https://omsweb.public-safety-cloud.com/jtclientweb/(S(2xh14dxt0yakwqw3e354ykuf))/jailtracker/index/Carter_County_Ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.cartercountydetention.com/CarterCoDC_inmatelist.html,,Working - Only name and book date,,290
Kentucky,casey,https://omsweb.public-safety-cloud.com/jtclientweb/(S(i44afuvq0ivrwn3lttiym34y))/jailtracker/index/casey_county_ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.caseycountyjail.com/CaseyCoJail_inmatelist.html,,Working - Only name and book date,,291
Kentucky,christian,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y024&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,,,html,Matthew,Grab HTML,Active,Yes,http://inmates.bluhorse.com/tab.aspx?ID=CCJAIL,,Working - Sufficient information (Just missing dates),,292
Kentucky,clay,https://omsweb.public-safety-cloud.com/jtclientweb/jailtracker/index/CLAY_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,,293
Kentucky,clay 2,https://omsweb.public-safety-cloud.com/jtclientweb/jailtracker/index/CLAY_COUNTY_KY,OMS WEB,,,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,,294
Kentucky,crittenden,https://omsweb.public-safety-cloud.com/jtclientweb/(S(0szznvwox1sgmqbjnosqszil))/jailtracker/index/CRITTENDEN_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.crittendencountydetention.com/InmateList.html,,Working - Only name and book date,,295
Kentucky,davies,https://omsweb.public-safety-cloud.com/jtclientweb/(S(no3js1kzromuebzfbqx4ha3b))/jailtracker/index/DAVIES_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://daviesscojail.org/InmateRoster/daviess_inmatelist.html,,Working - Only name and book date,,296
Kentucky,estill,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y033&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,,,html,Matthew,Grab HTML,Active,Yes,https://mugshots.com/US-Counties/Kentucky/Estill-County-KY/,,Working - Sufficient information (Just missing dates),,297
Kentucky,fleming,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y035&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,https://jailtracker.com/jtclientweb/jailtracker/indexmobile/26,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website),298
Kentucky,franklin,https://omsweb.public-safety-cloud.com/jtclientweb/(S(flucmta54qvvf2zag2sajvxj))/jailtracker/index/FRANKLIN_COUNTY_REGIONAL_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://franklincountyregionaljail.com/InmateRoster/FCRJ_inmatelist.html,,Working - Only name and book date,,299
Kentucky,fulton,https://omsweb.public-safety-cloud.com/jtclientweb/(S(5ox1vjdainwfm02gijexqq0r))/jailtracker/index/FULTON_COUNTY_REGIONAL_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.fultonkyjail.com/FCDC_inmate_list.html,,Working - Only name and book date,,300
Kentucky,gallatin,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y039&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,http://webapps.gallatin.mt.gov/archonixxjailpublic/,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website),301
Kentucky,grant,https://omsweb.public-safety-cloud.com/jtclientweb/(S(3virlfxptpobdp2gqyuhc3eg))/jailtracker/index/Grant_County_Ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,,302
Kentucky,grant 2,https://omsweb.public-safety-cloud.com/jtclientweb/(S(3virlfxptpobdp2gqyuhc3eg))/jailtracker/index/Grant_County_Ky,OMS WEB,,,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,,303
Kentucky,grayson,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y043&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,,,html,Matthew,Grab HTML,Active,Yes,https://jms.combinedpublic.net/graysonky/data/inmates.csv,,Working - Sufficient information (Just missing dates),,304
Kentucky,greenup,https://omsweb.public-safety-cloud.com/jtclientweb/(S(0jujzgdjas2jxweu3q0qxrqt))/jailtracker/index/Greenup_County_Ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://jailtracker.com/jtclientweb/(S(1yclstmo3ow4yuvm5z3ayz45))/jailtracker/index/Greenup_County_Ky,,Working - Only name and book date,,305
Kentucky,hancock,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y046&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,http://www.breckinridgecountydetention.com/breckinridge_inmatelist.html,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website),306
Kentucky,hardin,https://omsweb.public-safety-cloud.com/jtclientweb/(S(ufoeg14vvwt2pgrfozjnl4qi))/jailtracker/index/HARDIN_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.hcdetention.com/Hardin_Inmatelist.html,,Working - Only name and book date,,307
Kentucky,harlan,https://omsweb.public-safety-cloud.com/jtclientweb/(S(vr4l4sro3eorpblgaviqgw2k))/jailtracker/index/HARLAN_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://jailtracker.com/jtclientweb/(S(1got0prbvrpfx4nrqumtbwy1))/jailtracker/index/HARLAN_COUNTY_KY,,Working - Only name and book date,,308
Kentucky,hart,https://omsweb.public-safety-cloud.com/jtclientweb/(S(0nmel051nmgr4dg1hn14xqgg))/jailtracker/index/HART_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.hartcountykyjail.com,,Working - Only name and book date,,309
Kentucky,henderson,https://omsweb.public-safety-cloud.com/jtclientweb/(S(yesrwltrr11bv0lzmhtfvtoi))/jailtracker/index/HENDERSON_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.hendersoncountydetention.com/Henderson_Inmatelist.html,,Working - Only name and book date,,310
Kentucky,hopkins,https://omsweb.public-safety-cloud.com/jtclientweb/(S(eqkal3wqjdkolt2lk0ugn15c))/jailtracker/index/HOPKINS_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.hopkinscountyjail.com,,Working - Only name and book date,,311
Kentucky,jackson,https://omsweb.public-safety-cloud.com/jtclientweb/(S(pssqjs2nfojya3n5p44l5nnw))/jailtracker/index/JACKSON_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.jacksoncountydetentioncenter.com/JCDC_inmate_list.html,,Working - Only name and book date,,312
Kentucky,johnson,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y058&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,,,html,Matthew,Grab HTML,Active,Yes,https://jailtracker.com/jtclientweb/(S(kdsnuqmsjnhubp45phdskyjm))/jailtracker/indexmobile/88,,Working - Sufficient information (Just missing dates),,313
Kentucky,knox,https://omsweb.public-safety-cloud.com/jtclientweb/(S(rdopblckmwpj5fi34llkiawc))/jailtracker/index/KNOX_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.knoxcountydetention.com/Knox_inmate_list.html,,Working - Only name and book date,,314
Kentucky,larue,https://omsweb.public-safety-cloud.com/jtclientweb/(S(ylsuc4c2g4vr53xd5bt13ovv))/jailtracker/index/larue_county_ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.laruecountydetention.com/InmateRoster/LCDC_inmatelist.html,,Working - Only name and book date,,315
Kentucky,laurel,https://omsweb.public-safety-cloud.com/jtclientweb/(S(uiygtswit1ozscfkhhsrsmst))/jailtracker/index/Laurel_County_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.laurelcountycorrections.com/LaurelCoC_inmatelist.html,,Working - Only name and book date,,316
Kentucky,lawrence,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y064&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,https://jailtracker.com/jtclientweb/(S(bd3chc2d4ypuin45k3yr5t55))/jailtracker/index/Big_Sandy_Ky,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website),317
Kentucky,leslie,https://omsweb.public-safety-cloud.com/jtclientweb/(S(vhxs4y124ha2hgqzvpv1vmxy))/jailtracker/index/LESLIE_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.lesliecountydetention.com/InmateRoster/LCDC_inmatelist.html,,Working - Only name and book date,,318
Kentucky,letcher,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y067&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,,,html,Matthew,Grab HTML,Active,Yes,http://inmates.bluhorse.com/Default.aspx?ID=LCRJ,,Working - Sufficient information (Just missing dates),,319
Kentucky,lewis,https://omsweb.public-safety-cloud.com/jtclientweb/(S(szgwxhm4n3ifysxoet131bav))/jailtracker/index/LEWIS_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.lewiscountydetention.com/lewis_inmatelist.html,,Working - Only name and book date,,320
Kentucky,lincoln,https://omsweb.public-safety-cloud.com/jtclientweb/(S(oizelxu1jyoe3nre203npeq0))/jailtracker/index/LINCOLN_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.lincolnregionaljail.com/InmateRoster/LCRJ_inmatelist.html,,Working - Only name and book date,,321
Kentucky,logan,https://omsweb.public-safety-cloud.com/jtclientweb/(S(r03gsnnjwswnffebtolgoau0))/jailtracker/index/LOGAN_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.logancojail.com/Logan_inmate_list.html,,Working - Only name and book date,,322
Kentucky,lyon,http://jail.lyonco.org/custodylistLyon.rpt.html,DIRECT,,,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,,323
Kentucky,madison,https://omsweb.public-safety-cloud.com/jtclientweb/(S(xlvzrypidinjw1qthyrru4vc))/jailtracker/index/Madison_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.madisoncountydetention.com/MadisonCoDC_inmatelist.html,,Working - Only name and book date,,324
Kentucky,madison 2,https://omsweb.public-safety-cloud.com/jtclientweb/(S(xlvzrypidinjw1qthyrru4vc))/jailtracker/index/Madison_COUNTY_KY,OMS WEB,,,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,,325
Kentucky,marion,https://omsweb.public-safety-cloud.com/jtclientweb/(S(yroob52yeb1oc2hrn3uexep1))/jailtracker/index/MARION_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,,326
Kentucky,marion 2,https://omsweb.public-safety-cloud.com/jtclientweb/(S(mdfbtxk5qgbohu1hiqirglhw))/jailtracker/index/MARION_COUNTY_KY,OMS WEB,Andrea,,html,Matthew,Duplicate,Inactive,No,,http://www.marioncountydetention.com,Not Working - Duplicate,,327
Kentucky,marshall,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y079&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,,,html,Matthew,Grab HTML,Active,Yes,http://www.jailtracker.com/marshallcounty/marshall_inmatelist.html,,Working - Sufficient information (Just missing dates),,328
Kentucky,martin,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y080&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,http://www.bsrdc.com/BigSandy_inmatelist.html,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website),329
Kentucky,mason,https://omsweb.public-safety-cloud.com/jtclientweb/(S(gbmo5lnewjypo0wehsq2qttj))/jailtracker/index/MASON_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.masoncountydetention.com/Mason_Inmatelist.html,,Working - Only name and book date,,330
Kentucky,mcclean,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y075&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,,,Not Working - Jail is closed,The correct location is McLean County (Jail is closed),331
Kentucky,mccracken,https://omsweb.public-safety-cloud.com/jtclientweb/(S(vyhwtzkzwxzgwu33tgdhfzn3))/jailtracker/index/MCCRACKEN_COUNTY_JAIL_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.mccrackencountyjailky.com/McCrackencounty_inmatelist.html,,Working - Only name and book date,,332
Kentucky,mccreary,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y074&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,,,html,Matthew,Grab HTML,Active,Yes,http://www.mccrearycountydetention.com/mccreary_inmatelist.html,,Working - Sufficient information (Just missing dates),Jail is open but there is no inmate,333
Kentucky,mclean,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y075&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,https://jailtracker.com/jtclientweb/(S(bzldnn45ofdltenn3ogd1r55))/jailtracker/indexmobile/29,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website),334
Kentucky,mercer,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y084&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,https://jailtracker.com/jtclientweb/(S(s02ivkmf1mls5ibps2js0xnr))/jailtracker/index/Boyle_County_Ky,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website),335
Kentucky,metcalfe,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y085&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,https://jailtracker.com/jtclientweb/(S(p0xkocmtafxdbu55gj034cfh))/jailtracker/indexmobile/3,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website),336
Kentucky,monroe,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y086&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,,,html,Matthew,Grab HTML,Active,Yes,http://www.monroecountyjail.net/monroe_inmate_list.html,,Working - Sufficient information (Just missing dates),Jail is open but there is no inmate,337
Kentucky,montgomery,https://omsweb.public-safety-cloud.com/jtclientweb/(S(vald4jrv22jesaicuvctrzpq))/jailtracker/index/MONTGOMERY_COUNTY_REGIONAL_JAIL_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.montgomerycountyregionaljail.com/MontgomeryCountyRegionalJail_Inmatelist.html,,Working - Only name and book date,,338
Kentucky,morgan,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y088&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,http://www.bsrdc.com/BigSandy_inmatelist.html,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website),339
Kentucky,nelson,https://omsweb.public-safety-cloud.com/jtclientweb/(S(2zdtrx1cyhq4jfx1ivbuzzjs))/jailtracker/index/Nelson_County_Ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.nelsoncountyjailky.com/NelsonCoJail_inmatelist.html,,Working - Only name and book date,,340
Kentucky,nicholas,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y091&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,http://www.bourboncountydetention.com/Bourbon_inmate_list.html,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website),341
Kentucky,ohio,https://omsweb.public-safety-cloud.com/jtclientweb/(S(g2apan4j5zag1m4stcf2skng))/jailtracker/index/OHIO_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.ohiocountydetention.com/ohio_inmatelist.html,,Working - Only name and book date,,342
Kentucky,oldham,https://omsweb.public-safety-cloud.com/jtclientweb/(S(ixaj34bnnfkpdhojlyuicdvp))/jailtracker/index/Oldham_County_Ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.oldhamcountyjail.com/OldhamCoJail_inmatelist.html,,Working - Only name and book date,,343
Kentucky,owsley,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y095&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL - CLOSED,,,html,Matthew,Jail Closed,Inactive,No,https://jailtracker.com/jtclientweb/(S(qkepc145nowfze55huqe5yak))/jailtracker/indexmobile/106,,Not Working - Jail is closed,Jail is closed according to KOOL Website (Government website),344
Kentucky,perry,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y097&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,,,html,Matthew,Grab HTML,Active,Yes,https://jailtracker.com/jtclientweb/(S(kk3fyvzxc35p5l452wvv0bnt))/jailtracker/indexmobile/119,,Working - Sufficient information (Just missing dates),,345
Kentucky,pike,https://omsweb.public-safety-cloud.com/jtclientweb/(S(o3arszbhpmaxuqtyp2shheuz))/jailtracker/index/Pike_County_Ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.pikecountydetention.com/PikeCounty_InmateList.html,,Working - Only name and book date,,346
Kentucky,pike 2,https://omsweb.public-safety-cloud.com/jtclientweb/(S(o3arszbhpmaxuqtyp2shheuz))/jailtracker/index/Pike_County_Ky,OMS WEB,,,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,,347
Kentucky,powell,http://kool.corrections.ky.gov/?sortOrder=Last%20Name%2C%20First%20Name&location=Y099&searchAliases=False&onlyPhotoRecords=False&showAdvancedOptions=True&pageSize=999&returnResults=True#ScrollUpToSearch,KOOL,,,html,Matthew,Grab HTML,Active,Yes,http://www.powellcountydetentioncenter.com/powellcounty_inmatelist.html,,Working - Sufficient information (Just missing dates),,348
Kentucky,pulaski,https://omsweb.public-safety-cloud.com/jtclientweb/(S(yqicxcbx1bwuomvgz23qq0sj))/jailtracker/index/Pulaski_County_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.jailtracker.com/pcdc/pulaski_inmatelist.html,,Working - Only name and book date,,349
Kentucky,rock castle,https://omsweb.public-safety-cloud.com/jtclientweb/(S(rd2br3lnfwg3nmnavy3ndr1f))/jailtracker/index/ROCKCASTLE_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.rockcastlecountydetention.com/Rockcastle_inmate_list.html,,Working - Only name and book date,,350
Kentucky,rowan,https://omsweb.public-safety-cloud.com/jtclientweb/(S(upuoeq3ymwa0ky4hzk2wxqdf))/jailtracker/index/ROWAN_COUNTY_KY,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.rowancountydc.org/rowan_inmatelist.html,,Working - Only name and book date,,351
Kentucky,russell,https://omsweb.public-safety-cloud.com/jtclientweb/(S(kl1gu5q5lqb2adr3kqws0jxj))/jailtracker/index/Russell_County_Ky,OMS WEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.russellcountydetention.com/RussellCoDC_inmatelist.html,,Working - Only name and book date,,352
